Transaction Date,Customer ID,Age,Gender,Item Purchased,Category,Quantity,Purchase Amount (THB),Cost Price (THB),Location,Subscription Status,Shipping Type,Payment Method,Previous Purchases,Campaign Name
12/20/2024,C100348,23,Female,Snapback Cap - Arch Logo,Caps,1,1290,420,Rayong,Active,Standard,PromptPay,1,Email 2024-12
12/20/2024,C100221,16,Male,Varsity Jacket - Wool Blend,Outerwear,2,7980,3600,Chonburi,Inactive,Express,Credit Card,1,Paid Search 2024-12
12/20/2024,C100424,31,Male,5-Panel Cap - Nylon,Caps,1,1190,380,Bangkok,Inactive,Standard,PromptPay,2,Paid Search 2024-12
12/20/2024,C100156,38,Female,Coach Jacket - Nylon,Outerwear,1,2990,1300,Khon Kaen,Inactive,Same-Day,Credit Card,1,Social 2024-12
12/20/2024,C100868,31,Male,Box Logo Tee,T-Shirts,1,990,390,Chiang Mai,Active,Standard,Bank Transfer,1,Social 2024-12
12/20/2024,C101302,26,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Bangkok,Active,Express,Bank Transfer,3,Paid Search 2024-12
12/20/2024,C100886,31,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Active,Standard,Cash on Delivery,0,Social 2024-12
12/20/2024,C101919,24,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Bangkok,Inactive,Standard,Bank Transfer,1,Paid Search 2024-12
12/20/2024,C100554,29,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Chiang Mai,Active,Standard,Cash on Delivery,1,Email 2024-12
12/20/2024,C100591,24,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Chiang Mai,Active,Express,E-Wallet,0,Paid Search 2024-12
12/20/2024,C100684,20,Male,Tote Bag - Canvas,Accessories,1,990,300,Bangkok,Inactive,Express,Credit Card,2,Paid Search 2024-12
12/20/2024,C100739,33,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Surat Thani,Inactive,Standard,Cash on Delivery,1,Affiliates 2024-12
12/20/2024,C101643,30,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Chonburi,Inactive,Standard,Credit Card,2,Social 2024-12
12/20/2024,C100559,24,Female,Hoodie - Arch Logo,Hoodies,1,2490,1050,Phuket,Active,Standard,E-Wallet,0,Email 2024-12
12/20/2024,C100562,32,Female,Belt - Webbing,Accessories,1,690,220,Surat Thani,Inactive,Standard,E-Wallet,1,Social 2024-12
12/20/2024,C101261,27,Male,Tote Bag - Canvas,Accessories,2,1980,600,Bangkok,Inactive,Standard,Cash on Delivery,3,Social 2024-12
12/20/2024,C100587,22,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Chonburi,Inactive,Standard,Credit Card,1,Social 2024-12
12/20/2024,C100160,21,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Chiang Mai,Active,Standard,Credit Card,1,Social 2024-12
12/20/2024,C100770,31,Male,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Bangkok,Active,Standard,Cash on Delivery,1,Social 2024-12
12/20/2024,C101309,30,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Chonburi,Active,Express,Credit Card,2,Paid Search 2024-12
12/20/2024,C101333,36,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Khon Kaen,Active,Standard,Bank Transfer,2,Affiliates 2024-12
12/20/2024,C101194,17,Male,Shorts - Twill,Bottoms,1,1590,600,Chiang Mai,Active,Express,Cash on Delivery,2,Email 2024-12
12/20/2024,C102216,24,Female,Crewneck - Embroidered,Sweatshirts,1,2390,980,Chonburi,Active,Standard,Cash on Delivery,3,Affiliates 2024-12
12/20/2024,C100196,22,Female,Snapback Cap - Script Logo,Caps,1,1290,420,Chonburi,Inactive,Standard,Cash on Delivery,1,Email 2024-12
12/20/2024,C100769,38,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Chonburi,Inactive,Express,Bank Transfer,1,Social 2024-12
12/21/2024,C101985,30,Male,Tote Bag - Canvas,Accessories,2,1980,600,Chonburi,Active,Standard,Credit Card,3,Social 2024-12
12/21/2024,C101223,29,Male,Zip Hoodie - Minimal,Hoodies,2,5380,2200,Bangkok,Active,Same-Day,Credit Card,1,Email 2024-12
12/21/2024,C101941,25,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Chonburi,Inactive,Standard,Cash on Delivery,2,Paid Search 2024-12
12/21/2024,C101958,33,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Bangkok,Active,Standard,Credit Card,1,Affiliates 2024-12
12/21/2024,C100270,36,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Phuket,Active,Same-Day,E-Wallet,2,Email 2024-12
12/21/2024,C100033,21,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Ayutthaya,Inactive,Express,Credit Card,5,Paid Search 2024-12
12/21/2024,C102476,26,Male,Tote Bag - Canvas,Accessories,1,990,300,Khon Kaen,Active,Standard,Credit Card,5,Social 2024-12
12/21/2024,C101910,37,Male,Coach Jacket - Nylon,Outerwear,1,2990,1300,Chonburi,Inactive,Express,Credit Card,0,Social 2024-12
12/21/2024,C101287,30,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Bangkok,Inactive,Standard,Bank Transfer,1,Social 2024-12
12/21/2024,C100922,28,Male,Varsity Jacket - Wool Blend,Outerwear,2,7980,3600,Chonburi,Inactive,Standard,E-Wallet,1,Affiliates 2024-12
12/21/2024,C100458,24,Female,Coach Jacket - Nylon,Outerwear,2,5980,2600,Chonburi,Inactive,Express,Cash on Delivery,0,Paid Search 2024-12
12/21/2024,C102405,35,Female,Heavyweight Pocket Tee,T-Shirts,3,3570,1440,Bangkok,Inactive,Express,Cash on Delivery,3,Email 2024-12
12/21/2024,C102474,29,Male,Coach Jacket - Nylon,Outerwear,1,2990,1300,Bangkok,Inactive,Standard,Cash on Delivery,0,Social 2024-12
12/21/2024,C100635,17,Male,Shorts - Nylon,Bottoms,1,1490,560,Bangkok,Active,Standard,E-Wallet,4,Social 2024-12
12/21/2024,C101185,33,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Bangkok,Active,Express,Credit Card,1,Social 2024-12
12/21/2024,C101151,16,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Chonburi,Inactive,Standard,Credit Card,1,Social 2024-12
12/21/2024,C101911,40,Male,Shorts - Nylon,Bottoms,1,1490,560,Bangkok,Active,Standard,E-Wallet,3,Affiliates 2024-12
12/21/2024,C100527,27,Female,Belt - Webbing,Accessories,1,690,220,Surat Thani,Active,Standard,Credit Card,2,Social 2024-12
12/21/2024,C100072,27,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Bangkok,Inactive,Standard,Bank Transfer,0,Email 2024-12
12/21/2024,C101768,28,Male,Box Logo Tee,T-Shirts,1,990,390,Chiang Mai,Active,Express,Credit Card,1,Affiliates 2024-12
12/21/2024,C100898,34,Male,Belt - Webbing,Accessories,3,2070,660,Surat Thani,Inactive,Standard,Credit Card,2,Paid Search 2024-12
12/21/2024,C101258,23,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Bangkok,Inactive,Standard,Credit Card,2,Social 2024-12
12/21/2024,C101266,26,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Chiang Mai,Active,Standard,Cash on Delivery,0,Social 2024-12
12/21/2024,C102388,32,Female,Graphic Tee - Script,T-Shirts,1,1090,430,Chonburi,Inactive,Standard,Credit Card,0,Social 2024-12
12/21/2024,C101530,28,Female,Coach Jacket - Nylon,Outerwear,2,5980,2600,Bangkok,Active,Express,PromptPay,2,Social 2024-12
12/21/2024,C102355,29,Female,Zip Hoodie - Minimal,Hoodies,2,5380,2200,Bangkok,Active,Express,Credit Card,0,Social 2024-12
12/21/2024,C100976,24,Male,Socks - Crew 3-Pack,Accessories,1,590,180,Bangkok,Active,Standard,Bank Transfer,2,Social 2024-12
12/21/2024,C100165,29,Male,Shorts - Nylon,Bottoms,1,1490,560,Bangkok,Active,Standard,PromptPay,2,Paid Search 2024-12
12/21/2024,C100159,31,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Chonburi,Active,Standard,E-Wallet,1,Paid Search 2024-12
12/21/2024,C101149,22,Other,Graphic Tee - Script,T-Shirts,2,2180,860,Bangkok,Active,Standard,PromptPay,3,Email 2024-12
12/22/2024,C100205,21,Male,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Ayutthaya,Inactive,Same-Day,E-Wallet,1,Paid Search 2024-12
12/22/2024,C101275,28,Female,Snapback Cap - Script Logo,Caps,3,3870,1260,Bangkok,Active,Standard,Credit Card,1,Social 2024-12
12/22/2024,C100000,30,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Phuket,Active,Standard,Credit Card,1,Paid Search 2024-12
12/22/2024,C101095,27,Male,Belt - Webbing,Accessories,1,690,220,Bangkok,Active,Express,E-Wallet,2,Paid Search 2024-12
12/22/2024,C102343,24,Male,Shorts - Nylon,Bottoms,1,1490,560,Khon Kaen,Inactive,Standard,Credit Card,1,Affiliates 2024-12
12/22/2024,C102112,27,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Chonburi,Active,Standard,Credit Card,0,Affiliates 2024-12
12/22/2024,C100116,27,Female,Crewneck - Embroidered,Sweatshirts,1,2390,980,Chonburi,Inactive,Standard,PromptPay,1,Social 2024-12
12/22/2024,C100923,23,Male,Tote Bag - Canvas,Accessories,1,990,300,Chiang Mai,Inactive,Standard,Credit Card,1,Social 2024-12
12/22/2024,C101567,30,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Inactive,Standard,Credit Card,3,Affiliates 2024-12
12/22/2024,C101754,30,Female,5-Panel Cap - Nylon,Caps,2,2380,760,Bangkok,Active,Standard,PromptPay,1,Paid Search 2024-12
12/22/2024,C101489,35,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Chonburi,Active,Standard,Cash on Delivery,2,Paid Search 2024-12
12/22/2024,C100084,22,Male,Shorts - Nylon,Bottoms,2,2980,1120,Surat Thani,Inactive,Standard,Cash on Delivery,0,Email 2024-12
12/22/2024,C102165,21,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Chonburi,Inactive,Standard,Credit Card,0,Paid Search 2024-12
12/22/2024,C100777,26,Female,Graphic Tee - Script,T-Shirts,1,1090,430,Bangkok,Active,Standard,Credit Card,0,Social 2024-12
12/22/2024,C102154,19,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Bangkok,Active,Standard,Credit Card,0,Affiliates 2024-12
12/22/2024,C101404,33,Female,Crewneck - Embroidered,Sweatshirts,2,4780,1960,Chonburi,Active,Express,Cash on Delivery,3,Paid Search 2024-12
12/22/2024,C100375,22,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Bangkok,Active,Standard,E-Wallet,2,Paid Search 2024-12
12/22/2024,C100592,30,Male,Work Pants - Straight,Bottoms,1,2290,960,Bangkok,Active,Standard,E-Wallet,2,Paid Search 2024-12
12/22/2024,C101839,26,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Bangkok,Active,Express,E-Wallet,1,Paid Search 2024-12
12/22/2024,C101424,21,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Ayutthaya,Active,Standard,Cash on Delivery,0,Affiliates 2024-12
12/22/2024,C101598,27,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Bangkok,Active,Express,Cash on Delivery,4,Affiliates 2024-12
12/22/2024,C101987,30,Other,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Standard,Credit Card,0,Social 2024-12
12/22/2024,C100587,22,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Chonburi,Inactive,Standard,Credit Card,1,Social 2024-12
12/22/2024,C102139,18,Female,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Surat Thani,Active,Standard,Cash on Delivery,1,Social 2024-12
12/22/2024,C100614,42,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Ayutthaya,Active,Standard,Credit Card,1,Affiliates 2024-12
12/22/2024,C102334,32,Female,Work Pants - Straight,Bottoms,1,2290,960,Chiang Mai,Active,Standard,Cash on Delivery,2,Social 2024-12
12/22/2024,C100077,25,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Inactive,Standard,E-Wallet,1,Email 2024-12
12/22/2024,C100853,34,Male,Belt - Webbing,Accessories,1,690,220,Surat Thani,Inactive,Express,Credit Card,0,Paid Search 2024-12
12/23/2024,C102328,31,Male,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Khon Kaen,Active,Express,Credit Card,1,Paid Search 2024-12
12/23/2024,C101059,25,Female,5-Panel Cap - Nylon,Caps,1,1190,380,Bangkok,Active,Standard,E-Wallet,0,Social 2024-12
12/23/2024,C102205,30,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Rayong,Inactive,Standard,Credit Card,1,Email 2024-12
12/23/2024,C102416,30,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Chonburi,Inactive,Standard,Credit Card,1,Social 2024-12
12/23/2024,C101794,28,Male,Work Pants - Straight,Bottoms,1,2290,960,Rayong,Inactive,Standard,Cash on Delivery,1,Email 2024-12
12/23/2024,C102395,18,Male,Belt - Webbing,Accessories,1,690,220,Phuket,Active,Standard,Credit Card,1,Paid Search 2024-12
12/23/2024,C101503,27,Male,Box Logo Tee,T-Shirts,1,990,390,Chonburi,Active,Standard,PromptPay,0,Email 2024-12
12/23/2024,C100616,28,Male,5-Panel Cap - Nylon,Caps,1,1190,380,Rayong,Active,Express,Bank Transfer,2,Social 2024-12
12/23/2024,C101528,24,Female,Crewneck - Collegiate,Sweatshirts,1,2190,920,Bangkok,Active,Express,PromptPay,3,Social 2024-12
12/23/2024,C100123,19,Other,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Express,E-Wallet,2,Paid Search 2024-12
12/23/2024,C100736,29,Female,Hoodie - Arch Logo,Hoodies,1,2490,1050,Bangkok,Active,Express,PromptPay,1,Email 2024-12
12/23/2024,C100488,37,Female,Shorts - Nylon,Bottoms,1,1490,560,Chonburi,Inactive,Standard,Credit Card,1,Paid Search 2024-12
12/23/2024,C102181,25,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Bangkok,Inactive,Standard,Credit Card,1,Email 2024-12
12/23/2024,C102216,24,Female,Work Pants - Straight,Bottoms,1,2290,960,Chonburi,Active,Standard,Cash on Delivery,0,Email 2024-12
12/23/2024,C100110,16,Female,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Ayutthaya,Active,Standard,Credit Card,0,Affiliates 2024-12
12/23/2024,C100502,19,Female,Hoodie - Arch Logo,Hoodies,2,4980,2100,Chiang Mai,Active,Same-Day,Credit Card,2,Social 2024-12
12/23/2024,C101435,29,Male,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Bangkok,Active,Express,Credit Card,1,Email 2024-12
12/23/2024,C101573,19,Male,Belt - Webbing,Accessories,1,690,220,Surat Thani,Active,Standard,Credit Card,2,Email 2024-12
12/23/2024,C100732,29,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Bangkok,Inactive,Express,PromptPay,1,Social 2024-12
12/23/2024,C101943,25,Female,Belt - Webbing,Accessories,1,690,220,Chiang Mai,Active,Express,Bank Transfer,0,Paid Search 2024-12
12/23/2024,C101281,26,Male,Work Pants - Straight,Bottoms,1,2290,960,Ayutthaya,Active,Standard,Bank Transfer,0,Paid Search 2024-12
12/23/2024,C101377,33,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Bangkok,Inactive,Standard,Credit Card,2,Social 2024-12
12/23/2024,C102317,23,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Bangkok,Active,Standard,Cash on Delivery,2,Social 2024-12
12/23/2024,C101627,35,Male,5-Panel Cap - Nylon,Caps,1,1190,380,Surat Thani,Inactive,Standard,PromptPay,2,Paid Search 2024-12
12/23/2024,C100855,24,Other,Box Logo Tee,T-Shirts,2,1980,780,Bangkok,Inactive,Standard,PromptPay,3,Social 2024-12
12/23/2024,C100353,26,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Bangkok,Active,Standard,Bank Transfer,2,Paid Search 2024-12
12/23/2024,C102338,27,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Chonburi,Inactive,Standard,Bank Transfer,0,Social 2024-12
12/23/2024,C101603,22,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Bangkok,Active,Express,Cash on Delivery,1,Social 2024-12
12/23/2024,C101508,28,Male,Coach Jacket - Nylon,Outerwear,1,2990,1300,Chiang Mai,Active,Standard,PromptPay,2,Social 2024-12
12/24/2024,C100816,29,Male,Coach Jacket - Nylon,Outerwear,2,5980,2600,Ayutthaya,Active,Standard,Credit Card,2,Email 2024-12
12/24/2024,C101097,16,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Bangkok,Active,Standard,Credit Card,1,Email 2024-12
12/24/2024,C101354,24,Male,Box Logo Tee,T-Shirts,1,990,390,Chiang Mai,Active,Standard,Credit Card,1,Paid Search 2024-12
12/24/2024,C102359,29,Female,Box Logo Tee,T-Shirts,2,1980,780,Rayong,Active,Standard,PromptPay,1,Email 2024-12
12/24/2024,C100933,16,Male,Box Logo Tee,T-Shirts,1,990,390,Khon Kaen,Active,Express,Cash on Delivery,1,Paid Search 2024-12
12/24/2024,C100956,29,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Chiang Mai,Inactive,Standard,Cash on Delivery,2,Email 2024-12
12/24/2024,C100597,21,Female,Socks - Crew 3-Pack,Accessories,2,1180,360,Phuket,Active,Standard,PromptPay,0,Social 2024-12
12/24/2024,C100716,28,Female,Work Pants - Straight,Bottoms,1,2290,960,Ayutthaya,Active,Express,Cash on Delivery,1,Email 2024-12
12/24/2024,C101151,16,Female,Belt - Webbing,Accessories,1,690,220,Chonburi,Inactive,Standard,E-Wallet,3,Paid Search 2024-12
12/24/2024,C101181,35,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Chiang Mai,Inactive,Express,Cash on Delivery,1,Paid Search 2024-12
12/24/2024,C100637,27,Male,5-Panel Cap - Nylon,Caps,2,2380,760,Surat Thani,Inactive,Express,Cash on Delivery,3,Social 2024-12
12/24/2024,C101788,29,Female,Belt - Webbing,Accessories,1,690,220,Khon Kaen,Inactive,Standard,Cash on Delivery,0,Social 2024-12
12/24/2024,C100082,36,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Khon Kaen,Active,Standard,E-Wallet,1,Paid Search 2024-12
12/24/2024,C100144,29,Female,Belt - Webbing,Accessories,1,690,220,Phuket,Active,Standard,Credit Card,1,Social 2024-12
12/24/2024,C102145,36,Other,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Phuket,Active,Standard,Credit Card,3,Paid Search 2024-12
12/24/2024,C102119,26,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Express,Credit Card,2,Social 2024-12
12/24/2024,C102218,40,Male,Crewneck - Embroidered,Sweatshirts,2,4780,1960,Phuket,Active,Express,Cash on Delivery,2,Affiliates 2024-12
12/24/2024,C100733,17,Male,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Bangkok,Inactive,Standard,PromptPay,1,Social 2024-12
12/24/2024,C100199,20,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Phuket,Active,Express,Cash on Delivery,0,Paid Search 2024-12
12/24/2024,C102413,21,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Chonburi,Inactive,Standard,Cash on Delivery,1,Paid Search 2024-12
12/24/2024,C100654,42,Female,Shorts - Nylon,Bottoms,1,1490,560,Chonburi,Inactive,Standard,E-Wallet,0,Paid Search 2024-12
12/24/2024,C102457,28,Male,Cargo Pants - Relaxed,Bottoms,3,7470,3150,Bangkok,Inactive,Same-Day,Cash on Delivery,1,Social 2024-12
12/24/2024,C102186,18,Male,5-Panel Cap - Nylon,Caps,1,1190,380,Bangkok,Active,Standard,E-Wallet,1,Paid Search 2024-12
12/24/2024,C100550,28,Male,Tote Bag - Canvas,Accessories,1,990,300,Khon Kaen,Active,Standard,Cash on Delivery,1,Affiliates 2024-12
12/24/2024,C102486,25,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Inactive,Standard,Cash on Delivery,2,Social 2024-12
12/24/2024,C100451,33,Male,Crewneck - Collegiate,Sweatshirts,2,4380,1840,Bangkok,Inactive,Standard,Cash on Delivery,1,Paid Search 2024-12
12/24/2024,C100846,29,Female,Shorts - Nylon,Bottoms,2,2980,1120,Bangkok,Active,Same-Day,Cash on Delivery,0,Paid Search 2024-12
12/24/2024,C100825,36,Male,Socks - Crew 3-Pack,Accessories,3,1770,540,Bangkok,Active,Standard,Bank Transfer,1,Email 2024-12
12/25/2024,C101279,25,Male,Coach Jacket - Nylon,Outerwear,1,2990,1300,Phuket,Inactive,Express,PromptPay,2,Social 2024-12
12/25/2024,C100771,24,Male,Socks - Crew 3-Pack,Accessories,1,590,180,Chiang Mai,Inactive,Standard,Cash on Delivery,2,Paid Search 2024-12
12/25/2024,C101978,22,Male,Coach Jacket - Nylon,Outerwear,1,2990,1300,Phuket,Active,Same-Day,Credit Card,0,Affiliates 2024-12
12/25/2024,C101763,17,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Express,E-Wallet,3,Social 2024-12
12/25/2024,C100514,24,Female,Crewneck - Embroidered,Sweatshirts,1,2390,980,Khon Kaen,Active,Express,Credit Card,1,Email 2024-12
12/25/2024,C101667,24,Male,Belt - Webbing,Accessories,1,690,220,Bangkok,Active,Standard,Credit Card,0,Social 2024-12
12/25/2024,C100738,37,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Bangkok,Active,Express,Cash on Delivery,1,Paid Search 2024-12
12/25/2024,C101598,27,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Active,Standard,PromptPay,0,Email 2024-12
12/25/2024,C100991,16,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Bangkok,Active,Express,Bank Transfer,0,Paid Search 2024-12
12/25/2024,C102001,26,Female,5-Panel Cap - Nylon,Caps,1,1190,380,Bangkok,Inactive,Standard,Credit Card,2,Social 2024-12
12/25/2024,C101968,26,Male,Hoodie - Arch Logo,Hoodies,2,4980,2100,Chonburi,Inactive,Standard,Credit Card,4,Email 2024-12
12/25/2024,C100212,33,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Phuket,Inactive,Express,PromptPay,4,Social 2024-12
12/25/2024,C101147,18,Female,Box Logo Tee,T-Shirts,1,990,390,Khon Kaen,Inactive,Standard,PromptPay,3,Social 2024-12
12/25/2024,C100961,35,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Chonburi,Inactive,Standard,Credit Card,0,Paid Search 2024-12
12/25/2024,C102366,24,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Chonburi,Inactive,Standard,PromptPay,2,Social 2024-12
12/25/2024,C100805,25,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Bangkok,Inactive,Standard,PromptPay,0,Social 2024-12
12/25/2024,C100308,30,Male,Tote Bag - Canvas,Accessories,1,990,300,Chiang Mai,Active,Standard,Credit Card,1,Social 2024-12
12/25/2024,C100658,28,Female,Graphic Tee - Script,T-Shirts,1,1090,430,Bangkok,Active,Standard,Bank Transfer,1,Social 2024-12
12/25/2024,C101833,29,Female,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Ayutthaya,Inactive,Standard,Credit Card,1,Email 2024-12
12/25/2024,C100939,24,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Bangkok,Inactive,Standard,Credit Card,1,Email 2024-12
12/25/2024,C102004,16,Male,Shorts - Twill,Bottoms,1,1590,600,Chiang Mai,Active,Standard,Bank Transfer,2,Email 2024-12
12/25/2024,C102186,18,Male,Tote Bag - Canvas,Accessories,1,990,300,Bangkok,Active,Express,Bank Transfer,0,Email 2024-12
12/25/2024,C102022,35,Male,Box Logo Tee,T-Shirts,1,990,390,Ayutthaya,Active,Standard,PromptPay,1,Email 2024-12
12/25/2024,C100182,21,Female,5-Panel Cap - Nylon,Caps,2,2380,760,Chonburi,Inactive,Standard,Credit Card,2,Paid Search 2024-12
12/25/2024,C101972,31,Male,Zip Hoodie - Minimal,Hoodies,2,5380,2200,Bangkok,Inactive,Standard,Cash on Delivery,1,Social 2024-12
12/25/2024,C101829,27,Female,Graphic Tee - Script,T-Shirts,1,1090,430,Bangkok,Inactive,Standard,Credit Card,1,Affiliates 2024-12
12/25/2024,C100962,28,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Khon Kaen,Active,Standard,E-Wallet,0,Social 2024-12
12/25/2024,C101205,27,Male,Belt - Webbing,Accessories,2,1380,440,Chonburi,Active,Express,Bank Transfer,3,Social 2024-12
12/25/2024,C101165,42,Female,Snapback Cap - Arch Logo,Caps,1,1290,420,Bangkok,Inactive,Express,Credit Card,1,Social 2024-12
